TargetID	ProbeID	1377192003_A.AVG_Signal	1377192003_A.Detection Pval	1377192003_B.AVG_Signal	1377192003_B.Detection Pval	1377192003_C.AVG_Signal	1377192003_C.Detection Pval	1377192003_D.AVG_Signal	1377192003_D.Detection Pval	1377192003_E.AVG_Signal	1377192003_E.Detection Pval	1377192003_F.AVG_Signal	1377192003_F.Detection Pval	1377192004_A.AVG_Signal	1377192004_A.Detection Pval	1377192004_B.AVG_Signal	1377192004_B.Detection Pval	1377192004_C.AVG_Signal	1377192004_C.Detection Pval	1377192004_D.AVG_Signal	1377192004_D.Detection Pval	1377192004_E.AVG_Signal	1377192004_E.Detection Pval	1377192004_F.AVG_Signal	1377192004_F.Detection Pval	1377192007_A.AVG_Signal	1377192007_A.Detection Pval	1377192007_B.AVG_Signal	1377192007_B.Detection Pval	1377192007_C.AVG_Signal	1377192007_C.Detection Pval	1377192007_D.AVG_Signal	1377192007_D.Detection Pval	1377192007_E.AVG_Signal	1377192007_E.Detection Pval	1377192007_F.AVG_Signal	1377192007_F.Detection Pval	1377192008_A.AVG_Signal	1377192008_A.Detection Pval	1377192008_B.AVG_Signal	1377192008_B.Detection Pval	1377192008_C.AVG_Signal	1377192008_C.Detection Pval	1377192008_D.AVG_Signal	1377192008_D.Detection Pval	1377192008_E.AVG_Signal	1377192008_E.Detection Pval	1377192008_F.AVG_Signal	1377192008_F.Detection Pval	1377192013_A.AVG_Signal	1377192013_A.Detection Pval	1377192013_B.AVG_Signal	1377192013_B.Detection Pval	1377192013_C.AVG_Signal	1377192013_C.Detection Pval	1377192013_D.AVG_Signal	1377192013_D.Detection Pval	1377192013_E.AVG_Signal	1377192013_E.Detection Pval	1377192013_F.AVG_Signal	1377192013_F.Detection Pval	1377192014_A.AVG_Signal	1377192014_A.Detection Pval	1377192014_B.AVG_Signal	1377192014_B.Detection Pval	1377192014_C.AVG_Signal	1377192014_C.Detection Pval	1377192014_D.AVG_Signal	1377192014_D.Detection Pval	1377192014_E.AVG_Signal	1377192014_E.Detection Pval	1377192014_F.AVG_Signal	1377192014_F.Detection Pval	1377192019_A.AVG_Signal	1377192019_A.Detection Pval	1377192019_B.AVG_Signal	1377192019_B.Detection Pval	1377192019_C.AVG_Signal	1377192019_C.Detection Pval	1377192019_D.AVG_Signal	1377192019_D.Detection Pval	1377192019_E.AVG_Signal	1377192019_E.Detection Pval	1377192019_F.AVG_Signal	1377192019_F.Detection Pval	1377192020_A.AVG_Signal	1377192020_A.Detection Pval	1377192020_B.AVG_Signal	1377192020_B.Detection Pval	1377192020_C.AVG_Signal	1377192020_C.Detection Pval	1377192020_D.AVG_Signal	1377192020_D.Detection Pval	1377192020_E.AVG_Signal	1377192020_E.Detection Pval	1377192020_F.AVG_Signal	1377192020_F.Detection Pval
housekeeping	101810185	71.66511	0.4783416	71.06485	0.3929456	63.48647	0.5111386	54.01729	0.6219059	54.38738	0.552599	54.91928	0.6516089	80.7526	0.4535891	72.63857	0.5006188	65.47713	0.3793317	82.68464	0.2252475	77.21429	0.2363861	65.16017	0.4517327	67.58443	0.4727723	73.96362	0.3669555	75.19152	0.4548267	78.62515	0.3292079	80.01456	0.2042079	80.23698	0.2283416	66.09146	0.6491337	74.3774	0.3508663	80.46843	0.2964109	68.8806	0.5841584	75.76414	0.4263614	69.90958	0.5278465	87.6377	0.2394802	74.65618	0.355198	68.92461	0.4820544	72.68178	0.3261138	73.54877	0.4684406	73.72153	0.4269802	74.09933	0.5204208	75.20827	0.5730198	73.11877	0.384901	70.31464	0.5290841	99.47369	0.5179455	74.87071	0.7549505	97.56799	0.2586634	99.34519	0.1627475	83.28449	0.3521039	77.125	0.5334159	72.4754	0.4053218	84.9453	0.2976485	82.67641	0.2066832	80.22271	0.3217822	70.05099	0.6144802	68.08733	0.7128713	80.19115	0.3545792	74.57243	0.529703
housekeeping	102040203	18484.32	0	13185.1	0	58.67743	0.7029703	49.57899	0.7883663	42.55574	0.9362624	51.79094	0.7574257	20533.28	0	13457.21	0	50.93139	0.8935643	19005.14	0	13101.56	0	55.51353	0.8193069	15157	0	17869.08	0	17168.88	0	17487.57	0	16652.42	0	17555.01	0	18416.03	0	20089.19	0	20185.71	0	17462.35	0	18304.28	0	18708.76	0	18440.65	0	17553.66	0	18121.1	0	18495.48	0	19349.16	0	19323.33	0	19975.39	0	19184.16	0	18750.57	0	20252.97	0	19118.66	0	19333.92	0	20363.47	0	17803.03	0	18796.63	0	18027.43	0	16788.8	0	17554.11	0	17672.6	0	17054.78	0	19049.59	0	17392.47	0	18573.8	0	19562.46	0
housekeeping	2150206	1295.406	0	1858.457	0	61.86745	0.5804455	52.05655	0.6967822	55.46724	0.5024753	59.8842	0.4368812	1452.8	0	2087.327	0	54.37967	0.8298267	1393.408	0	1981.91	0	62.0297	0.5730198	1256.653	0	1578.576	0	1559.913	0	1615.168	0	1448.013	0	1583.474	0	1386.283	0	1525.308	0	1623.637	0	1582.734	0	1535.281	0	1529.422	0	1661.259	0	1614.395	0	1638.954	0	1505.879	0	1677.818	0	1512.383	0	1548.364	0	1657.487	0	1559.205	0	1581.078	0	1570.785	0	1500.153	0	1651.678	0	1737.387	0	1465.152	0	1545.014	0	1489.905	0	1201.048	0	1503.987	0	1457.742	0	1479.998	0	1383.863	0	1576.251	0	1409.727	0
housekeeping	2040203	17419.16	0	12761.87	0	49.23741	0.9455445	43.02875	0.9430693	42.68251	0.9331683	49.36856	0.8347772	19520.37	0	13766.99	0	48.96178	0.9313119	19196.9	0	13668.65	0	53.36206	0.8780941	15313.64	0	16021.99	0	16082.8	0	18650.77	0	16500.88	0	17014.5	0	17076.95	0	18157.52	0	18032.99	0	18009.82	0	19030.91	0	18062.34	0	18283.32	0	18150.51	0	17651.16	0	18231	0	17695.04	0	18947.75	0	19628.71	0	19171.08	0	18100	0	18868.15	0	18178.18	0	19405.82	0	20492.9	0	18854.92	0	18406.61	0	18974.7	0	15605.45	0	17828.06	0	18056.39	0	16870.43	0	16993.82	0	17419.32	0	17762.46	0	17933.85	0
housekeeping	100220011	34932.93	0	24474.81	0	87.51438	0.05136139	63.68186	0.2623762	65.03418	0.1924505	66.80386	0.2165842	40527.79	0	29343.99	0	69.28992	0.2623762	38023.9	0	26575.13	0	73.06657	0.2134901	35104.03	0	35322.58	0	34663.31	0	33753.99	0	32190.68	0	33576.93	0	37258.63	0	38335.9	0	38554.76	0	35148.28	0	35266.25	0	35935.27	0	35428.92	0	34087.12	0	34931	0	37217.99	0	36238.51	0	39019.89	0	40105.92	0	37722.89	0	37342.26	0	39045.6	0	34715.39	0	36125.05	0	38438.74	0	38649.48	0	34160.23	0	36945.25	0	38368.88	0	38307.95	0	34526.78	0	35483.18	0	36471.55	0	33090.58	0	34211.19	0	34910.39	0
housekeeping	100390043	27110.19	0	19776.08	0	74.76815	0.1782178	70.26519	0.1293317	57.84103	0.3991337	66.35863	0.2240099	29398.95	0	19937.45	0	67.87457	0.2995049	29337.01	0	19113.55	0	67.07956	0.3898515	25053.5	0	27981.92	0	26012.08	0	25767.84	0	26239.59	0	26340.48	0	27996.68	0	29410.75	0	29224.06	0	26460.66	0	27610.12	0	26603.94	0	27013.56	0	25666.13	0	24900.22	0	27253.5	0	27020.62	0	25488.18	0	28353.96	0	28503.41	0	26959.38	0	28815.15	0	27022.36	0	27920.66	0	30140.19	0	29849.52	0	30033.46	0	30266.89	0	27230.14	0	25643.89	0	26987.75	0	28355.05	0	28922.18	0	27520.41	0	27892.19	0	29473.3	0
housekeeping	220011	33320.88	0	24114.78	0	84.81296	0.06435644	60.5943	0.3533416	64.4344	0.2029703	63.86673	0.2951733	37955.2	0	25568.08	0	76.22779	0.1058168	36985.59	0	25683.36	0	75.0341	0.1732673	32354.46	0	30217.5	0	31632.04	0	33607.05	0	32838.93	0	33568.39	0	33862.34	0	35282.98	0	36194.89	0	33455.34	0	33743.76	0	31960.66	0	32663.91	0	34574.82	0	32850.63	0	33139.86	0	33506.79	0	34871.08	0	36374.64	0	33931.03	0	34653.4	0	34313.94	0	35630.59	0	33224.96	0	39378.68	0	36449.5	0	34595.39	0	36434.51	0	31217.72	0	33693.37	0	34591.05	0	33842.1	0	32102.13	0	30887.99	0	32906.23	0	33458.94	0
housekeeping	390043	23516.17	0	17201.1	0	71.07735	0.2493812	55.68701	0.5488861	49.06038	0.7623762	60.24377	0.4214109	26624.64	0	17138.04	0	61.03173	0.5569307	25748.28	0	17080.34	0	64.25411	0.4863862	20032.64	0	21388.29	0	22624.38	0	23522.62	0	20705.41	0	21740.78	0	21904.14	0	24403.54	0	24679.75	0	24556.24	0	24277.02	0	22299.93	0	23515.48	0	23679.76	0	21254.91	0	21958.18	0	23919.58	0	23898.4	0	24108	0	24720.92	0	23924.76	0	24928.22	0	23152.47	0	23400.75	0	28780.83	0	25883.68	0	24033.09	0	27091.3	0	21384.3	0	23685.78	0	22960.99	0	23005.94	0	21532.19	0	22620.31	0	23009.92	0	23415.37	0
labeling	103410269	77.2094	0.3038366	81.20586	0.1454208	76.82715	0.1410891	62.72781	0.2840346	61.68866	0.2722772	62.9953	0.3248762	96.10604	0.1169554	87.75585	0.1169554	70.66897	0.2227723	82.73333	0.2221535	76.59828	0.2537129	69.46248	0.3112624	83.3725	0.1113861	94.07822	0.06311882	87.19835	0.1664604	75.51871	0.4127475	76.13181	0.2982673	79.46402	0.2419554	80.36311	0.1992574	81.98347	0.1782178	84.92682	0.1986386	87.98097	0.1027228	76.10895	0.4152228	89.83536	0.09653465	87.02486	0.2487624	76.36115	0.2920792	77.22575	0.2252475	74.43604	0.2865099	82.73679	0.1980198	78.21462	0.2957921	74.56025	0.5012376	84.63445	0.2481436	74.61407	0.3403465	67.98553	0.6398515	116.7073	0.1454208	79.59803	0.5977723	85.94417	0.5433168	91.61482	0.2939357	75.47374	0.5996287	84.45282	0.3174505	80.72821	0.2110149	84.3013	0.3100247	86.95676	0.1417079	77.05035	0.4331683	79.38046	0.292698	76.69334	0.3929456	88.92072	0.1590347	90.62844	0.1454208
labeling	3410269	86.93952	0.1169554	82.4324	0.1311881	91.57484	0.03403465	67.67926	0.1751238	67.20087	0.1410891	70.59154	0.1441832	105.0279	0.05631188	95.08479	0.05754951	79.55566	0.07611386	95.31892	0.07178218	93.25129	0.04764852	85.01725	0.0625	87.90414	0.07611386	83.94366	0.1472772	93.70004	0.09158416	89.73647	0.1138614	83.97999	0.1404703	91.34586	0.0990099	87.42939	0.09715346	94.82636	0.05940594	91.18912	0.1144802	93.92298	0.06311882	96.14422	0.07673267	89.51476	0.0990099	96.04231	0.1107673	84.27134	0.1342822	90.12893	0.06621287	85.36806	0.0884901	105.5925	0.0210396	83.84865	0.1720297	87.01065	0.1757426	89.33569	0.1571782	93.59344	0.05569307	93.04197	0.06745049	110.1745	0.2512376	98.0738	0.1262376	109.2141	0.1107673	99.20819	0.164604	103.1233	0.07363861	90.45535	0.2029703	66.92667	0.5915841	75.18459	0.5519802	86.84091	0.1441832	83.91534	0.2382426	92.74212	0.08353961	89.42917	0.112005	88.33359	0.167698	95.22904	0.09344059
labeling	103480281	63.91061	0.7772277	72.82639	0.3341584	58.53068	0.7091584	59.279	0.4028465	55.7346	0.4870049	58.11518	0.5105198	75.06118	0.6540841	68.12614	0.6695545	62.34031	0.496906	70.46246	0.6497525	60.36526	0.8217822	63.75016	0.5037129	66.24645	0.5222772	69.13952	0.542698	71.88022	0.5792079	68.99879	0.6287129	72.15369	0.4158416	65.101	0.7128713	69.56407	0.5049505	66.28437	0.6528465	72.0888	0.5594059	65.31546	0.7246287	74.67177	0.4622525	72.19257	0.4560643	65.47798	0.9189357	63.62514	0.7611386	63.64668	0.7079208	66.53991	0.5266089	71.42308	0.5389851	81.32093	0.220297	70.81866	0.6472772	74.46263	0.6033416	67.49688	0.6045792	60.74285	0.8558168	91.05128	0.7815594	76.09023	0.7153465	78.17242	0.7747525	74.24487	0.7920792	64.62168	0.8892327	65.42923	0.8836634	70.49625	0.4665841	66.00549	0.8267327	71.48392	0.5649753	70.56976	0.6862624	74.21207	0.4628713	75.94527	0.417698	77.37536	0.447401	71.79696	0.634901
labeling	3580285	73.49586	0.4115099	62.26801	0.7079208	58.24202	0.7153465	57.44275	0.4783416	54.26084	0.5563119	60.86152	0.3954208	84.95035	0.3217822	75.23982	0.4040841	70.92519	0.2147277	76.70406	0.4028465	70.70285	0.4542079	68.18763	0.3483911	71.78247	0.3285891	77.4156	0.2592822	83.71333	0.2215347	70.43789	0.5835396	68.99966	0.5222772	82.78415	0.1813119	68.27113	0.552599	66.84319	0.6225247	71.49548	0.5767327	79.44993	0.2289604	70.12967	0.6293317	71.98414	0.4641089	77.65017	0.5495049	70.21565	0.4975247	62.3882	0.7568069	61.74021	0.6986386	71.46559	0.5377475	66.3369	0.7110149	75.88821	0.4548267	76.48245	0.5216584	68.30288	0.5717822	77.47977	0.2846535	95.12218	0.6584159	74.25993	0.7728961	77.97633	0.7803218	75.2131	0.7629951	72.97729	0.667698	81.16328	0.4133663	74.58408	0.3496287	67.4447	0.7908416	74.08378	0.4616337	69.38242	0.7339109	67.90816	0.6998762	72.19109	0.5439357	80.04971	0.3607673	79.15395	0.3787129
labeling	3480281	56.78514	0.9424505	54.36048	0.9300743	59.20079	0.6806931	48.23098	0.8316832	48.2019	0.792698	47.70122	0.8787129	68.20821	0.8601485	61.67131	0.8824257	52.41842	0.8700495	64.10078	0.8700495	61.78328	0.779703	57.25718	0.7537129	56.51413	0.8694307	62.02638	0.7846535	67.48106	0.7314357	65.33042	0.7580445	67.62431	0.5847772	61.69442	0.822401	62.08705	0.7964109	67.0673	0.6113861	62.38873	0.8774753	65.96954	0.6949257	64.41446	0.8186881	57.96077	0.8991337	74.51877	0.6534653	61.59698	0.8273515	62.85909	0.7376238	66.50319	0.5272277	74.3152	0.440594	66.2464	0.7134901	57.73654	0.9721535	69.62601	0.7759901	51.07089	0.9907178	61.29352	0.8415841	77.87611	0.980198	78.67522	0.6342822	65.02122	0.9839109	80.83206	0.6132426	70.06102	0.7530941	60.10936	0.9455445	60.41324	0.8050743	62.30517	0.9146039	61.43807	0.8960396	68.28957	0.7673267	64.49166	0.822401	58.58287	0.9492574	71.82475	0.654703	73.58379	0.5631188
labeling	103580285	80.1686	0.2184406	65.50702	0.5934406	64.18863	0.4758663	59.14884	0.4102723	54.78696	0.5334159	64.43665	0.2778465	79.55956	0.4950495	83.94071	0.1794554	67.23804	0.3199258	79.41999	0.3118812	77.85539	0.2209158	69.66934	0.3063119	70.00799	0.3793317	64.73463	0.7035891	77.45941	0.384901	80.00695	0.2896039	75.90992	0.3050742	83.92053	0.1627475	83.00927	0.1497525	80.18853	0.2110149	84.9855	0.197401	78.0889	0.2623762	79.83193	0.3063119	80.3807	0.2227723	81.82877	0.4003713	67.62074	0.6169555	70.60334	0.4146039	73.84241	0.2976485	76.42436	0.3657178	77.2324	0.3193069	78.61644	0.3675742	84.67594	0.2462871	70.79965	0.4715346	72.45412	0.4634901	95.641	0.6423267	89.12926	0.3013614	87.29429	0.496906	91.02396	0.3069307	74.64291	0.6243812	71.53997	0.7147277	65.52309	0.6367574	73.00371	0.6293317	75.84052	0.3904703	70.35058	0.6936881	78.3612	0.3248762	82.92018	0.2165842	75.77231	0.509901	77.03124	0.4436881
labeling	3680294	59.67665	0.8898515	57.40128	0.875	59.38531	0.6738861	52.91495	0.667698	51.07916	0.6800743	53.2016	0.7141089	83.72605	0.3558168	74.53323	0.4263614	56.12017	0.7673267	72.42778	0.5680693	67.25629	0.5835396	67.8533	0.3638614	66.66597	0.5086634	57.28828	0.9053218	71.0856	0.6058168	66.18033	0.7258663	63.414	0.7493812	66.92984	0.6522277	57.91951	0.9084159	68.53298	0.5637376	70.24448	0.6206683	56.14161	0.9554455	63.57309	0.8434406	69.50423	0.542698	66.58756	0.8954208	63.66157	0.759901	54.78228	0.9455445	55.79409	0.8867574	65.70536	0.7685643	61.99648	0.8409653	59.56909	0.9504951	69.57623	0.7772277	58.32587	0.9009901	68.30771	0.6237624	77.42503	0.9820545	66.03708	0.9436881	65.83412	0.9771039	69.04005	0.9040841	59.35715	0.9622525	66.7197	0.8521039	64.99562	0.6559406	60.54655	0.9387376	56.44524	0.9721535	61.15101	0.9399753	65.71503	0.7846535	58.75581	0.947401	70.68271	0.7011139	68.72805	0.7351485
labeling	3640290	57.96085	0.927599	52.61013	0.9517327	56.79121	0.7636139	53.21643	0.654703	48.3148	0.7908416	51.55574	0.7679455	70.15531	0.8112624	65.20835	0.7772277	54.74027	0.8149753	61.36078	0.9195545	67.17644	0.5860149	51.0996	0.9189357	64.67425	0.5853961	55.29269	0.9313119	57.31064	0.9560643	60.76442	0.8780941	57.65946	0.8997525	64.25542	0.7407178	60.12093	0.8620049	64.61912	0.7097772	61.25249	0.8966584	64.74181	0.7407178	57.72018	0.9548267	54.00502	0.9610149	58.12623	0.9863861	52.93224	0.9746287	57.57901	0.8917079	61.53773	0.707302	60.10347	0.9183168	59.63773	0.8954208	65.66091	0.8273515	66.00537	0.8712871	56.14166	0.9436881	56.58161	0.9319307	79.13951	0.9733911	59.96056	0.990099	66.29854	0.9733911	68.54906	0.9084159	66.94193	0.8310643	59.88416	0.9492574	59.97925	0.8155941	67.36605	0.7920792	59.63699	0.9313119	67.89357	0.7858911	54.28654	0.9814357	67.81213	0.7240099	56.48559	0.9857673	57.00209	0.9696782
labeling	103640290	63.89064	0.7790841	63.69808	0.6584159	63.57949	0.5080445	54.55768	0.6033416	56.29377	0.4634901	57.1795	0.5488861	80.18173	0.4715346	77.51012	0.3279703	58.63741	0.6646039	79.29832	0.3143564	64.41454	0.6881188	64.19966	0.4876238	63.43985	0.625	67.17494	0.6163366	72.2804	0.5631188	71.98479	0.5290841	59.8519	0.8527228	71.13785	0.4975247	68.626	0.5365099	66.46466	0.6410891	71.53458	0.5761139	69.48972	0.5550743	66.91681	0.7407178	71.99284	0.4641089	74.88571	0.6435643	65.01424	0.7141089	68.36434	0.5043317	63.90387	0.615099	68.85841	0.6410891	67.3879	0.6745049	70.33797	0.6664604	80.89407	0.3644802	70.089	0.4987624	71.32141	0.4938119	93.00348	0.7252475	74.81181	0.7561881	71.07022	0.9238861	80.79229	0.6144802	70.49414	0.7431931	79.075	0.4814357	64.94395	0.657797	66.58437	0.8106436	72.65547	0.519802	69.76324	0.7215347	71.17773	0.5730198	75.42563	0.4313119	66.60324	0.8446782	75.76791	0.4845297
labeling	103680294	68.66081	0.5983911	62.66792	0.6955445	55.75816	0.7988861	58.83411	0.4263614	53.35414	0.5841584	58.05785	0.5111386	75.9149	0.6225247	78.70531	0.2951733	56.23976	0.7623762	70.49403	0.6472772	62.56353	0.7555693	58.61529	0.7011139	62.92295	0.6460396	72.67417	0.4022277	61.03723	0.907797	70.15709	0.5909653	57.61647	0.9009901	73.86062	0.4071782	70.13641	0.4876238	80.76359	0.1992574	71.13245	0.5860149	68.29955	0.605198	71.4412	0.5866337	78.10229	0.2778465	66.67809	0.8935643	63.18917	0.7735149	62.35028	0.7574257	66.54383	0.5266089	70.35378	0.5847772	67.0673	0.6868812	68.17025	0.75	71.25066	0.717203	66.5256	0.6460396	65.08807	0.7320545	82.60405	0.9412129	74.64507	0.7592822	77.20553	0.7995049	74.49077	0.7865099	68.66174	0.7908416	81.89987	0.3941832	54.02864	0.9381188	62.279	0.9146039	68.33357	0.6819307	67.56393	0.7976485	69.37719	0.6398515	66.54448	0.7753713	65.31125	0.8719059	62.2772	0.9028465
labeling	103720306	93.53483	0.07116336	93.68697	0.04641089	89.50576	0.04146039	68.79715	0.1516089	72.04185	0.07673267	77.99026	0.05940594	114.0135	0.03279703	92.57413	0.07611386	77.11619	0.09653465	94.8868	0.07240099	99.63222	0.02908416	86.01447	0.05569307	98.36004	0.03032178	94.01381	0.06373762	110.5247	0.02289604	100.2141	0.05012376	97.90137	0.0470297	101.4911	0.04146039	93.47937	0.06002475	96.08634	0.05383663	99.93241	0.0519802	98.63571	0.04269802	103.9583	0.03960396	107.3369	0.02413366	114.0212	0.02537129	94.35597	0.05816832	95.92519	0.03774752	96.49631	0.03960396	99.35049	0.04084158	90.84745	0.08353961	106.4974	0.03032178	95.55278	0.08230198	97.23569	0.03960396	95.78805	0.05321782	129.2692	0.06188119	120.0457	0.02784653	124.0093	0.04084158	109.9834	0.07549505	103.5878	0.07178218	118.3397	0.02722772	96.59749	0.05259901	108.505	0.04455446	99.46505	0.04888614	105.1999	0.03527228	101.1301	0.04579208	95.06157	0.06992574	97.63583	0.07363861	110.9683	0.03094059
labeling	3690297	64.29969	0.7673267	60.25292	0.7821782	63.89117	0.4863862	54.95813	0.5810643	49.22783	0.7555693	51.23724	0.7784653	69.34982	0.8285891	57.76115	0.9523515	54.68157	0.8205445	69.53239	0.6844059	64.51604	0.6844059	61.9282	0.5767327	61.97955	0.6831683	65.14043	0.6887376	75.43481	0.4436881	60.89271	0.875	59.39416	0.8595297	63.53526	0.7617574	64.23223	0.7289604	69.32533	0.5358911	66.20111	0.7728961	66.48769	0.677599	71.09419	0.6002475	73.11343	0.4220297	77.64803	0.5495049	68.23376	0.5897277	69.91535	0.440594	71.08399	0.3799505	62.77023	0.8613861	70.0684	0.5668317	70.45988	0.6615099	79.90746	0.3972772	68.69537	0.5532178	72.57922	0.4566832	84.80657	0.9065594	77.90659	0.6639851	71.62216	0.9139851	68.3627	0.9108911	78.33759	0.5061881	74.04046	0.644802	66.08398	0.6200495	67.70675	0.782797	73.27447	0.4956683	71.44009	0.6534653	67.83367	0.7023515	69.32099	0.6652228	72.18581	0.6472772	77.30839	0.4288366
labeling	3720306	68.74427	0.5940594	61.78389	0.7227723	72.12727	0.2283416	49.98408	0.7772277	51.77502	0.6404703	56.22216	0.5934406	80.79899	0.4523515	81.75595	0.2221535	67.25375	0.3193069	71.01115	0.6243812	73.38818	0.355198	68.89028	0.3261138	68.90476	0.4146039	84.17526	0.1429455	71.3522	0.5940594	72.92932	0.4944307	72.58807	0.3954208	77.69131	0.2858911	76.40289	0.2778465	68.30288	0.5705445	75.7754	0.4306931	74.68371	0.3712871	72.655	0.5414604	75.15404	0.3595297	89.37332	0.2054455	71.7564	0.4381188	63.55982	0.7116337	67.49857	0.4950495	78.17424	0.3199258	74.69682	0.3972772	70.22549	0.6701733	75.93987	0.5396039	72.4571	0.4090346	78.81529	0.2431931	85.35971	0.8997525	81.71267	0.5303218	92.71066	0.3657178	74.00127	0.802599	88.91452	0.2227723	76.90069	0.5402228	80.86791	0.2066832	82.18545	0.355198	80.44219	0.2549505	65.95755	0.8397277	72.36742	0.5340347	81.38525	0.2456683	78.61162	0.4090346	66.86309	0.7871287
labeling	103690297	70.41797	0.5315594	72.86669	0.3329208	60.44323	0.6336634	58.88335	0.4245049	48.33606	0.7902228	61.69096	0.3644802	83.81527	0.3539604	71.97377	0.5204208	65.56738	0.378094	67.4299	0.7586634	71.38546	0.4220297	67.05981	0.3910891	67.60397	0.4715346	73.19888	0.3867574	75.24686	0.4504951	69.28587	0.6206683	73.83575	0.3570544	76.33566	0.332302	71.57837	0.4300742	73.97322	0.3657178	76.16718	0.4164604	78.23988	0.2586634	64.73232	0.8118812	72.59552	0.4443069	82.37093	0.3818069	74.98722	0.3397277	76.93908	0.2283416	74.30083	0.2902228	71.52749	0.5365099	76.22166	0.3539604	73.85293	0.5290841	74.542	0.5990099	69.8237	0.509901	68.86727	0.605198	106.3894	0.3310643	82.91777	0.4913366	90.28898	0.4232673	85.88491	0.440594	76.95763	0.5581683	73.28658	0.6658416	74.98589	0.3372525	64.40277	0.865099	81.02571	0.2431931	73.16785	0.5915841	77.80165	0.342203	74.79125	0.4535891	82.53899	0.2784654	76.08163	0.4777228
low_stringency_hyb	190006	3645.243	0	4138.491	0	4398.602	0	4757.097	0	4082.526	0	4642.826	0	5083.671	0	5011.523	0	5075.984	0	4580.394	0	4679.979	0	4984.933	0	3339.694	0	4221.072	0	4313.594	0	4347.939	0	3860.702	0	3614.603	0	3170.447	0	4264.699	0	4335.208	0	3944.42	0	3874.23	0	3291.422	0	5126.168	0	5254.277	0	4686.588	0	4402.944	0	4262.393	0	4205.67	0	4295.954	0	5052.436	0	4275.708	0	4122.637	0	3735.607	0	3552.412	0	6555.284	0	6209.434	0	4894.169	0	4822.473	0	4552.14	0	4669.249	0	5298.55	0	5719.046	0	5094.495	0	4336.455	0	4974.389	0	4526.91	0
low_stringency_hyb	100190006	3659.429	0	3991.393	0	4710.301	0	5183.333	0	4857.587	0	5332.501	0	5106.363	0	5591.494	0	4957.353	0	4373.331	0	4706.486	0	5094.135	0	3746.207	0	4624.538	0	4832.416	0	4432.885	0	4359.325	0	3948.887	0	3275.616	0	5000.925	0	4569.781	0	3858.37	0	3852.385	0	3441.67	0	5546.237	0	5293.164	0	5337.882	0	4928.839	0	4892.58	0	4701.25	0	4893.496	0	2913.96	0	2675.715	0	4339.618	0	3830.178	0	4046.498	0	6243.731	0	5845.795	0	6094.289	0	5431.377	0	4832.229	0	5299.436	0	5425.384	0	5100.645	0	5048.597	0	4882.61	0	5169.24	0	5370.009	0
low_stringency_hyb	350036	14145.08	0	16741.5	0	18222.47	0	18733.74	0	19055.15	0	18463.63	0	21305.43	0	20950.34	0	21873.97	0	18933.39	0	20428.28	0	22038.33	0	15310.46	0	17927.78	0	18232.88	0	17614.52	0	16854.15	0	15427.06	0	14348.91	0	17759.03	0	19217.03	0	16690.71	0	16098.18	0	14817.21	0	24458.11	0	21164.28	0	20765.81	0	20359.18	0	19548.01	0	19360.55	0	19727.38	0	20254.26	0	17956.15	0	18497.98	0	18425.02	0	16696.48	0	27503	0	26974.35	0	23002.78	0	21347.76	0	19492.34	0	19604.14	0	21471.13	0	21166.41	0	20085.16	0	19956.6	0	20961.38	0	19997.24	0
low_stringency_hyb	100350036	13986.1	0	14890.63	0	16407.42	0	18890.29	0	18523.51	0	19646.79	0	19809.45	0	20496.41	0	18375.82	0	16652.7	0	18425.84	0	18997.65	0	14846.44	0	18421.56	0	17504.51	0	17115.5	0	15777.32	0	14499.63	0	13107.68	0	17510.38	0	17567.04	0	15677.65	0	16655.75	0	13855.69	0	20344.36	0	18161.34	0	20567.77	0	18882.9	0	17237.92	0	18086.86	0	18417.7	0	13189.82	0	11612.69	0	16985.23	0	12141.42	0	16314.98	0	25066.62	0	22664.46	0	23789.3	0	20353.53	0	18927.5	0	17379.65	0	20172.88	0	20437.22	0	20282.92	0	17686.58	0	19393.39	0	19398.16	0
low_stringency_hyb	410045	10013.66	0	10100.67	0	11448.14	0	14024.11	0	12642.7	0	12158.33	0	14489.35	0	15576.3	0	15111.15	0	12375.38	0	13232.91	0	13957.78	0	8508.763	0	10570.61	0	10915.59	0	10993.08	0	10490.23	0	9019.69	0	7692.563	0	11108.42	0	10880.92	0	10425.64	0	9811.657	0	7947.774	0	13541.58	0	14679.97	0	11708.04	0	11139.62	0	12107.38	0	11410.83	0	11550.11	0	13333.85	0	10877.12	0	10747.37	0	10797.17	0	10175.79	0	17684.82	0	16740.47	0	16060.81	0	13401.3	0	12576	0	11619.42	0	14739.57	0	14601.57	0	13121.27	0	12339.91	0	13475.93	0	12832.44	0
